time	AX	AY	AZ	GX	GY	GZ
4690	0,373	-0,136	9,784	-0,000	-0,042	-0,171
4700	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4710	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4720	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4730	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4740	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4750	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4760	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4770	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4780	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4790	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4800	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4810	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4820	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4830	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4840	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4850	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4860	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4870	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4880	0,208	-0,373	9,765	-0,001	-0,038	-0,178
4890	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4900	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4910	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4920	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4930	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4940	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4950	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4960	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4970	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4980	-0,278	0,012	9,799	-0,001	-0,036	-0,186
4990	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5000	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5010	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5020	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5030	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5040	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5050	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5060	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5070	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5080	-0,278	0,012	9,799	-0,001	-0,036	-0,186
5090	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5100	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5110	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5120	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5130	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5140	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5150	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5160	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5170	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5180	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5190	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5200	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5210	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5220	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5230	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5240	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5250	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5260	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5270	-0,804	-0,163	9,767	-0,001	-0,034	-0,196
5280	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5290	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5300	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5310	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5320	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5330	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5340	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5350	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5360	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5370	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5380	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5390	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5400	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5410	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5420	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5430	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5440	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5450	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5460	-0,378	-0,314	9,753	-0,001	-0,031	-0,203
5470	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5480	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5490	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5500	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5510	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5520	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5530	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5540	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5550	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5560	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5570	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5580	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5590	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5600	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5610	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5620	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5630	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5640	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5650	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5660	-0,165	-0,440	9,784	-0,000	-0,027	-0,207
5670	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5680	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5690	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5700	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5710	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5720	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5730	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5740	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5750	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5760	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5770	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5780	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5790	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5800	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5810	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5820	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5830	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5840	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5850	0,957	-1,235	9,803	-0,000	-0,024	-0,201
5860	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5870	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5880	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5890	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5900	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5910	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5920	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5930	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5940	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5950	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5960	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5970	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5980	0,909	-0,325	9,765	-0,001	-0,022	-0,185
5990	0,909	-0,325	9,765	-0,001	-0,022	-0,185
6000	0,909	-0,325	9,765	-0,001	-0,022	-0,185
6010	0,909	-0,325	9,765	-0,001	-0,022	-0,185
6020	0,909	-0,325	9,765	-0,001	-0,022	-0,185
6030	0,909	-0,325	9,765	-0,001	-0,022	-0,185
6040	0,909	-0,325	9,765	-0,001	-0,022	-0,185
6050	0,265	0,244	9,777	-0,002	-0,020	-0,170
6060	0,265	0,244	9,777	-0,002	-0,020	-0,170
6070	0,265	0,244	9,777	-0,002	-0,020	-0,170
6080	0,265	0,244	9,777	-0,002	-0,020	-0,170
6090	0,265	0,244	9,777	-0,002	-0,020	-0,170
6100	0,265	0,244	9,777	-0,002	-0,020	-0,170
6110	0,265	0,244	9,777	-0,002	-0,020	-0,170
6120	0,265	0,244	9,777	-0,002	-0,020	-0,170
6130	0,265	0,244	9,777	-0,002	-0,020	-0,170
6140	0,265	0,244	9,777	-0,002	-0,020	-0,170
6150	0,265	0,244	9,777	-0,002	-0,020	-0,170
6160	0,265	0,244	9,777	-0,002	-0,020	-0,170
6170	0,265	0,244	9,777	-0,002	-0,020	-0,170
6180	0,265	0,244	9,777	-0,002	-0,020	-0,170
6190	0,265	0,244	9,777	-0,002	-0,020	-0,170
6200	0,265	0,244	9,777	-0,002	-0,020	-0,170
6210	0,265	0,244	9,777	-0,002	-0,020	-0,170
6220	0,265	0,244	9,777	-0,002	-0,020	-0,170
6230	0,265	0,244	9,777	-0,002	-0,020	-0,170
6240	0,265	0,244	9,777	-0,002	-0,020	-0,170
6250	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6260	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6270	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6280	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6290	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6300	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6310	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6320	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6330	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6340	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6350	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6360	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6370	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6380	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6390	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6400	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6410	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6420	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6430	0,105	-0,263	9,760	-0,002	-0,019	-0,160
6440	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6450	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6460	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6470	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6480	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6490	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6500	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6510	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6520	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6530	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6540	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6550	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6560	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6570	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6580	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6590	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6600	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6610	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6620	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6630	-0,098	0,445	9,830	-0,002	-0,017	-0,153
6640	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6650	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6660	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6670	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6680	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6690	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6700	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6710	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6720	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6730	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6740	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6750	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6760	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6770	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6780	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6790	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6800	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6810	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6820	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6830	-1,000	-0,177	9,727	-0,001	-0,015	-0,149
6840	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6850	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6860	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6870	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6880	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6890	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6900	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6910	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6920	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6930	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6940	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6950	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6960	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6970	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6980	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
6990	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
7000	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
7010	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
7020	-0,481	-0,515	9,770	-0,001	-0,013	-0,145
7030	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7040	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7050	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7060	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7070	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7080	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7090	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7100	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7110	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7120	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7130	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7140	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7150	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7160	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7170	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7180	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7190	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7200	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7210	-0,342	-1,319	9,727	-0,001	-0,012	-0,135
7220	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7230	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7240	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7250	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7260	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7270	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7280	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7290	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7300	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7310	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7320	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7330	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7340	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7350	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7360	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7370	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7380	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7390	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7400	0,292	-0,756	9,708	-0,001	-0,011	-0,111
7410	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7420	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7430	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7440	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7450	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7460	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7470	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7480	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7490	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7500	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7510	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7520	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7530	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7540	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7550	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7560	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7570	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7580	1,596	-0,950	9,765	-0,001	-0,010	-0,090
7590	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7600	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7610	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7620	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7630	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7640	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7650	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7660	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7670	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7680	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7690	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7700	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7710	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7720	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7730	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7740	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7750	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7760	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7770	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7780	1,823	-1,101	9,741	-0,002	-0,009	-0,078
7790	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7800	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7810	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7820	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7830	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7840	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7850	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7860	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7870	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7880	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7890	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7900	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7910	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7920	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7930	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7940	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7950	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7960	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7970	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7980	1,046	-0,314	9,890	-0,003	-0,008	-0,070
7990	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8000	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8010	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8020	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8030	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8040	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8050	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8060	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8070	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8080	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8090	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8100	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8110	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8120	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8130	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8140	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8150	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8160	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8170	-1,340	-0,268	9,837	-0,003	-0,008	-0,068
8180	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8190	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8200	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8210	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8220	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8230	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8240	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8250	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8260	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8270	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8280	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8290	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8300	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8310	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8320	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8330	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8340	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8350	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8360	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8370	-0,926	0,184	9,803	-0,004	-0,007	-0,057
8380	0,292	1,280	9,803	-0,004	-0,007	-0,052
8390	0,292	1,280	9,803	-0,004	-0,007	-0,052
8400	0,292	1,280	9,803	-0,004	-0,007	-0,052
8410	0,292	1,280	9,803	-0,004	-0,007	-0,052
8420	0,292	1,280	9,803	-0,004	-0,007	-0,052
8430	0,292	1,280	9,803	-0,004	-0,007	-0,052
8440	0,292	1,280	9,803	-0,004	-0,007	-0,052
8450	0,292	1,280	9,803	-0,004	-0,007	-0,052
8460	0,292	1,280	9,803	-0,004	-0,007	-0,052
8470	0,292	1,280	9,803	-0,004	-0,007	-0,052
8480	0,292	1,280	9,803	-0,004	-0,007	-0,052
8490	0,292	1,280	9,803	-0,004	-0,007	-0,052
8500	0,292	1,280	9,803	-0,004	-0,007	-0,052
8510	0,292	1,280	9,803	-0,004	-0,007	-0,052
8520	0,292	1,280	9,803	-0,004	-0,007	-0,052
8530	0,292	1,280	9,803	-0,004	-0,007	-0,052
8540	0,292	1,280	9,803	-0,004	-0,007	-0,052
8550	0,292	1,280	9,803	-0,004	-0,007	-0,052
8560	0,292	1,280	9,803	-0,004	-0,007	-0,052
8570	0,734	0,593	9,758	-0,003	-0,006	-0,055
8580	0,734	0,593	9,758	-0,003	-0,006	-0,055
8590	0,734	0,593	9,758	-0,003	-0,006	-0,055
8600	0,734	0,593	9,758	-0,003	-0,006	-0,055
8610	0,734	0,593	9,758	-0,003	-0,006	-0,055
8620	0,734	0,593	9,758	-0,003	-0,006	-0,055
8630	0,734	0,593	9,758	-0,003	-0,006	-0,055
8640	0,734	0,593	9,758	-0,003	-0,006	-0,055
8650	0,734	0,593	9,758	-0,003	-0,006	-0,055
8660	0,734	0,593	9,758	-0,003	-0,006	-0,055
8670	0,734	0,593	9,758	-0,003	-0,006	-0,055
8680	0,734	0,593	9,758	-0,003	-0,006	-0,055
8690	0,734	0,593	9,758	-0,003	-0,006	-0,055
8700	0,734	0,593	9,758	-0,003	-0,006	-0,055
8710	0,734	0,593	9,758	-0,003	-0,006	-0,055
8720	0,734	0,593	9,758	-0,003	-0,006	-0,055
8730	0,734	0,593	9,758	-0,003	-0,006	-0,055
8740	0,734	0,593	9,758	-0,003	-0,006	-0,055
8750	0,734	0,593	9,758	-0,003	-0,006	-0,055
8760	0,033	0,021	9,808	-0,002	-0,005	-0,060
8770	0,033	0,021	9,808	-0,002	-0,005	-0,060
8780	0,033	0,021	9,808	-0,002	-0,005	-0,060
8790	0,033	0,021	9,808	-0,002	-0,005	-0,060
8800	0,033	0,021	9,808	-0,002	-0,005	-0,060
8810	0,033	0,021	9,808	-0,002	-0,005	-0,060
8820	0,033	0,021	9,808	-0,002	-0,005	-0,060
8830	0,033	0,021	9,808	-0,002	-0,005	-0,060
8840	0,033	0,021	9,808	-0,002	-0,005	-0,060
8850	0,033	0,021	9,808	-0,002	-0,005	-0,060
8860	0,033	0,021	9,808	-0,002	-0,005	-0,060
8870	0,033	0,021	9,808	-0,002	-0,005	-0,060
8880	0,033	0,021	9,808	-0,002	-0,005	-0,060
8890	0,033	0,021	9,808	-0,002	-0,005	-0,060
8900	0,033	0,021	9,808	-0,002	-0,005	-0,060
8910	0,033	0,021	9,808	-0,002	-0,005	-0,060
8920	0,033	0,021	9,808	-0,002	-0,005	-0,060
8930	0,033	0,021	9,808	-0,002	-0,005	-0,060
8940	0,033	0,021	9,808	-0,002	-0,005	-0,060
8950	0,033	0,021	9,808	-0,002	-0,005	-0,060
8960	0,033	0,021	9,808	-0,002	-0,005	-0,060
8970	0,835	-0,450	9,758	-0,002	-0,004	-0,062
8980	0,835	-0,450	9,758	-0,002	-0,004	-0,062
8990	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9000	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9010	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9020	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9030	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9040	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9050	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9060	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9070	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9080	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9090	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9100	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9110	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9120	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9130	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9140	0,835	-0,450	9,758	-0,002	-0,004	-0,062
9150	0,380	0,079	9,846	-0,001	-0,003	-0,072
9160	0,380	0,079	9,846	-0,001	-0,003	-0,072
9170	0,380	0,079	9,846	-0,001	-0,003	-0,072
